year,month,day,no-voie,b/t/q,type-de-voie,voie,code-postal,type-local,surface-terrain,surface-reelle-bati,nombre-pieces-principales
2023,1,24,,NAN,RES,A PIAGHJIA,20166,Appartement,0.0,201.0,3
2023,1,31,234,F,RES,GENOVESE MICALONA,20090,Appartement,0.0,87.0,4
2023,1,12,9021,S,NAN,SPOSATA 2 PIETRALBA,20090,Appartement,0.0,70.0,3
2023,1,12,9002,NAN,NAN,SUARTELLO,20090,Maison,0.0,85.0,4
2023,1,26,9001,NAN,RES,VALLE SERENA,20090,Appartement,0.0,93.0,4
2023,1,25,9032,NAN,PARC,BELVEDERE,20000,Appartement,0.0,120.0,5
2023,1,27,5142,NAN,NAN,SICCHE,20190,Maison,61.0,90.0,3
2023,1,27,5141,NAN,NAN,SICCHE,20190,Maison,30.0,12.0,0
2023,1,25,9032,NAN,PARC,BELVEDERE,20000,Appartement,0.0,85.0,3
2023,2,7,1,NAN,RUE,LOUIS FREDIANI,20000,Appartement,0.0,75.0,4
2023,2,3,9378,NAN,NAN,ARMENTAJO,20137,Appartement,0.0,48.0,3
2023,1,31,12,NAN,RUE,DORIA,20169,Appartement,0.0,52.0,2
2023,1,31,12,NAN,RUE,DORIA,20169,Appartement,0.0,49.0,1
2023,2,9,4,NAN,RUE,FRED SCAMARONI,20169,Appartement,0.0,80.0,3
2023,2,2,12,NAN,RUE,DORIA,20169,Appartement,0.0,52.0,2
2023,2,2,12,NAN,RUE,DORIA,20169,Appartement,0.0,49.0,1
2023,2,8,7,NAN,RUE,ROI DE ROME,20000,Appartement,0.0,55.0,2
2023,2,2,2,NAN,RUE,FRANCOIS MAGLIOLI,20000,Appartement,0.0,95.0,5
2023,2,8,1,NAN,RUE,GENERAL CAMPI,20000,Appartement,0.0,140.0,4
2023,2,9,3,NAN,RUE,SAN LAZARO,20000,Appartement,0.0,92.0,4
2023,1,26,6438,NAN,NAN,CATUALE,20124,Maison,1081.0,155.0,4
2023,1,26,5010,NAN,NAN,BUFFONI,20140,Maison,45.0,40.0,2
2023,1,13,5400,NAN,VGE,DE TERRA BELLA,20166,Appartement,0.0,32.0,2
2023,1,31,1698,C,NAN,PADULELLA,20137,Maison,1503.0,49.0,3
2023,1,31,1698,C,NAN,PADULELLA,20137,Maison,1503.0,109.0,4
2023,1,31,1698,C,NAN,PADULELLA,20137,Maison,500.0,49.0,3
2023,1,31,1698,C,NAN,PADULELLA,20137,Maison,500.0,109.0,4
2023,2,3,6307,NAN,NAN,QRT MELA,20137,Appartement,0.0,50.0,3
2023,1,6,5436,A,NAN,GOLFO DI SOGNO,20137,Maison,0.0,62.0,3
2023,2,9,,NAN,RES,CARRE BODICCIONE,20090,Appartement,0.0,46.0,2
2023,1,18,5044,NAN,NAN,CONTRA,20152,Appartement,0.0,70.0,3
2023,2,9,9001,NAN,NAN,U PALAZZU FORCIOLI CONTI,20000,Appartement,0.0,107.0,4
2023,1,20,5472,C,NAN,ILE CAVALLO,20169,Maison,3625.0,220.0,6
2023,2,3,25,NAN,BD,DOMINIQUE PAOLI,20090,Appartement,0.0,68.0,2
2023,2,8,9001,NAN,RES,DES GOLFES SAINT FLORENT,20090,Appartement,0.0,77.0,3
2023,1,30,4,NAN,RUE,EMMANUEL ARENE,20000,Appartement,0.0,90.0,6
2023,2,10,7,NAN,RUE,DAVIN,20000,Appartement,0.0,70.0,3
2023,2,9,2,NAN,RUE,ROSSI,20000,Appartement,0.0,65.0,2
2023,1,19,13,NAN,RUE,JEAN CHIAPPE,20090,Appartement,0.0,52.0,3
