year,month,day,no-voie,b/t/q,type-de-voie,voie,code-postal,type-local,surface-terrain,surface-reelle-bati,nombre-pieces-principales
2023,4,11,13,NAN,NAN,LE BESLIN,22240,Maison,705.0,117.0,5
2023,4,17,8,NAN,RUE,DES SENTES,22590,Maison,455.0,142.0,5
2023,4,8,9000,NAN,RES,DU GRAND LARGE,22660,Maison,0.0,31.0,2
2023,4,19,1,NAN,NAN,SOUS LE BOIS DU MOUSTOIR,22600,Maison,6175.0,257.0,7
2023,4,19,1,NAN,NAN,SOUS LE BOIS DU MOUSTOIR,22600,Maison,1900.0,257.0,7
2023,4,4,17,NAN,RUE,DU RUISSEAU,22430,Maison,533.0,72.0,4
2023,4,14,52,NAN,BD,WALDECK ROUSSEAU,22000,Appartement,0.0,33.0,1
2023,4,5,5613,NAN,NAN,CARNABOT,22550,Maison,0.0,93.0,5
2023,4,7,6,NAN,RUE,DES BUTTES,22000,Appartement,0.0,84.0,4
2023,4,12,6,NAN,RUE,JEAN MACE,22000,Maison,306.0,86.0,4
2023,4,14,2,NAN,NAN,GWINE ZEGAL,22580,Maison,2539.0,90.0,4
2023,4,14,2,NAN,NAN,GWINE ZEGAL,22580,Maison,516.0,90.0,4
2023,3,16,1,NAN,NAN,LES EVAIS,22170,Maison,6696.0,118.0,5
2023,3,16,1,NAN,NAN,LES EVAIS,22170,Maison,1560.0,118.0,5
2023,3,16,1,NAN,NAN,LES EVAIS,22170,Maison,10044.0,118.0,5
2023,4,18,6,NAN,RUE,RENE COTY,22120,Maison,781.0,104.0,5
2023,4,17,5216,NAN,NAN,LE PALY,22150,Maison,369.0,98.0,5
2023,4,19,1,NAN,RUE,DU TERTRE DE LA FONTAINE,22380,Maison,45.0,20.0,1
2023,4,7,23,NAN,RUE,DES MARRONNIERS,22320,Maison,522.0,55.0,3
2023,4,12,43,NAN,NAN,RAUSSAN,22940,Maison,816.0,123.0,6
2023,4,18,13,NAN,RUE,LOUISE WEISS,22100,Appartement,0.0,30.0,1
2023,4,14,30,NAN,RUE,DES TROIS FRERES LE GOFF,22000,Appartement,0.0,70.0,3
2023,4,18,1,NAN,RUE,DU 73E TERRITORIAL,22300,Maison,35.0,75.0,3
2023,4,17,152,NAN,BD,DE L ATLANTIQUE,22000,Maison,762.0,112.0,6
2023,4,13,8,NAN,IMP,DU BOIS LE PONCIN,22560,Appartement,0.0,54.0,2
2023,3,25,2,NAN,NAN,COSQUEROU,22200,Maison,1360.0,120.0,4
2023,4,7,11,NAN,ALL,DES MOUETTES,22000,Maison,203.0,100.0,5
2023,4,20,2,NAN,RTE,DE LA SOURCE,22690,Maison,880.0,59.0,3
2023,4,14,2,NAN,RUE,DE CRECH QUILLIEN,22300,Maison,53.0,60.0,3
2023,4,17,3,NAN,RUE,DU GROS CHENE,22530,Maison,80.0,79.0,3
2023,4,17,1,NAN,RUE,DE LA ROCHAUDIERE,22550,Maison,1620.0,130.0,4
2023,4,17,1,NAN,RUE,DE LA ROCHAUDIERE,22550,Maison,500.0,130.0,4
2023,3,20,12,NAN,NAN,LA TOUCHE ES BIGOTS,22270,Maison,117.0,60.0,1
2023,4,14,5,NAN,RES,DE LA HAUTE RIVE,22300,Appartement,0.0,68.0,3
2023,4,14,5,NAN,RUE,FRANCOIS LEROUX,22800,Maison,519.0,90.0,5
2023,4,12,8,NAN,RUE,AU LIN,22800,Maison,43.0,112.0,2
2023,4,17,26,NAN,PL,DU MARCHALLACH,22300,Appartement,0.0,40.0,2
2023,4,15,3,NAN,RUE,DU TERTRE,22410,Maison,229.0,80.0,4
2023,4,14,3,NAN,RUE,HONORE DE BALZAC,22300,Maison,1090.0,138.0,6
2023,3,29,7,NAN,NAN,COUACLE,22350,Maison,422.0,78.0,3
2023,3,29,7,NAN,NAN,COUACLE,22350,Maison,2223.0,78.0,3
2023,3,30,5345,NAN,NAN,BUHAIN,22250,Maison,831.0,42.0,1
2023,3,30,5345,NAN,NAN,BUHAIN,22250,Maison,435.0,42.0,1
2023,3,30,5345,NAN,NAN,BUHAIN,22250,Maison,323.0,42.0,1
2023,4,14,5736,NAN,NAN,HAUTE VILLE,22550,Maison,641.0,90.0,3
2023,4,14,5736,NAN,NAN,HAUTE VILLE,22550,Maison,500.0,90.0,3
2023,3,22,2,NAN,RUE,DE LA BARRIERE,22250,Maison,36.0,36.0,1
2023,3,22,4,NAN,RUE,DE LA BARRIERE,22250,Appartement,42.0,20.0,1
2023,3,22,4,NAN,RUE,DE LA BARRIERE,22250,Appartement,42.0,30.0,1
2023,3,28,19,NAN,RUE,RENE LE BELLEC,22970,Maison,643.0,114.0,4
2023,4,17,13,NAN,RUE,DU TERTRE RIMBOURG,22380,Appartement,0.0,32.0,2
2023,4,17,12,NAN,NAN,LE MILLET,22150,Maison,434.0,41.0,3
2023,4,7,5,NAN,RUE,DE TROZOUL,22560,Appartement,0.0,26.0,1
2023,4,12,3,NAN,RUE,DU TERTRE VERT,22190,Appartement,0.0,82.0,3
2023,4,3,47,A,RUE,MATHURIN MEHEUT,22000,Maison,4000.0,113.0,5
2023,4,11,5401,NAN,NAN,LE JANNAY,22130,Maison,443.0,75.0,5
2023,3,29,3,NAN,RUE,DUGUAY TROUIN,22190,Maison,367.0,112.0,6
2023,4,5,53,NAN,RUE,DE NORMANDIE,22000,Maison,220.0,72.0,4
2023,4,17,5538,NAN,NAN,PETIT PARIS,22110,Maison,74.0,120.0,4
2023,3,27,3,B,RUE,DE SAINT-JOUAN,22000,Appartement,0.0,55.0,3
2023,4,8,25,NAN,RUE,JEAN BOUREL,22190,Maison,481.0,126.0,6
2023,4,17,6,NAN,PL,DOCTEUR LAENNEC,22570,Maison,1042.0,40.0,2
2023,4,14,1,NAN,BD,DU 19 MARS,22780,Maison,1851.0,153.0,5
2023,4,12,79,NAN,RUE,DU SIX AOUT,22210,Maison,1375.0,129.0,5
2023,4,12,79,NAN,RUE,DU SIX AOUT,22210,Maison,780.0,129.0,5
2023,4,12,79,NAN,RUE,DU SIX AOUT,22210,Maison,1485.0,129.0,5
2023,4,19,5395,NAN,NAN,KERBINN,22480,Maison,498.0,150.0,5
2023,4,19,5395,NAN,NAN,KERBINN,22480,Maison,1522.0,150.0,5
2023,4,18,5706,NAN,NAN,LE CELTIC,22560,Appartement,0.0,120.0,3
2023,4,13,16,NAN,RUE,DU CAP GUILLAUME LE QUERE,22470,Maison,230.0,12.0,1
2023,4,13,16,NAN,RUE,DU CAP GUILLAUME LE QUERE,22470,Maison,230.0,122.0,3
2023,4,13,25,NAN,NAN,SAINT JACQUES,22400,Maison,507.0,115.0,4
2023,4,12,11,B,RTE,DE PORT LAZO,22470,Maison,1039.0,78.0,4
2023,4,12,11,B,RTE,DE PORT LAZO,22470,Maison,1039.0,76.0,4
2023,4,12,11,B,RTE,DE PORT LAZO,22470,Maison,1039.0,76.0,4
2023,4,13,21,NAN,RUE,DE COMBOURG,22100,Maison,50.0,90.0,3
2023,4,5,8,B,RUE,ANATOLE LE BRAZ,22680,Maison,898.0,169.0,6
2023,4,18,5,NAN,NAN,KERJOLY,22340,Maison,1000.0,140.0,5
2023,4,18,5,NAN,NAN,KERJOLY,22340,Maison,450.0,140.0,5
2023,4,20,15,NAN,RUE,MOLIERE,22000,Maison,424.0,127.0,5
2023,4,13,10,NAN,RUE,SAINT-MARC,22100,Appartement,0.0,45.0,2
2023,4,19,13,B,RUE,DRUETTE MAROUE,22400,Maison,340.0,81.0,4
2023,4,11,56,NAN,RUE,DU MOULIN BILY,22380,Maison,84.0,57.0,3
2023,4,12,11,NAN,RUE,DES SALLES,22100,Maison,899.0,84.0,3
2023,4,12,11,NAN,RUE,DES SALLES,22100,Maison,420.0,84.0,3
2023,4,4,61,NAN,RTE,DES GRANITS,22100,Maison,490.0,86.0,5
2023,4,4,61,NAN,RTE,DES GRANITS,22100,Maison,1986.0,86.0,5
2023,4,8,1,NAN,RUE,DES TROIS CHENES,22230,Maison,698.0,145.0,6
2023,4,21,23,NAN,RUE,ALBERT SCHWEITZER,22000,Maison,961.0,155.0,5
2023,4,21,23,NAN,RUE,ALBERT SCHWEITZER,22000,Maison,88.0,155.0,5
2023,4,14,13,NAN,PL,DU CHAMP CLOS,22100,Appartement,0.0,62.0,4
2023,4,14,13,NAN,PL,DU CHAMP CLOS,22100,Appartement,0.0,68.0,3
2023,4,11,8,NAN,LOT,DE LA CROIX VERTE,22270,Maison,500.0,159.0,5
2023,4,11,8,NAN,LOT,DE LA CROIX VERTE,22270,Maison,557.0,159.0,5
2023,4,19,27,NAN,RUE,DU VIEUX VERGER,22400,Maison,550.0,105.0,4
2023,4,5,22,NAN,RUE,DES DOUVES,22210,Maison,585.0,105.0,5
2023,4,5,22,NAN,RUE,DES DOUVES,22210,Maison,535.0,105.0,5
2023,4,22,26,NAN,RUE,LOUIS JOUVET,22000,Maison,266.0,70.0,4
2023,4,12,8,NAN,RUE,DU BRISE MOULIN,22100,Maison,521.0,73.0,3
2023,4,17,2,NAN,RUE,AUGUSTE RENOIR,22120,Maison,449.0,145.0,7
2023,4,18,36,NAN,NAN,COAVOU,22980,Maison,195.0,123.0,5
2023,4,18,36,NAN,NAN,COAVOU,22980,Maison,200.0,123.0,5
2023,4,18,5256,NAN,NAN,KERPENDU,22570,Maison,30.0,20.0,1
2023,4,18,4,NAN,NAN,KERPENDU,22570,Maison,486.0,33.0,2
2023,4,18,4,NAN,NAN,KERPENDU,22570,Maison,3582.0,33.0,2
2023,4,18,4,NAN,NAN,KERPENDU,22570,Maison,17546.0,33.0,2
2023,4,18,4,NAN,NAN,KERPENDU,22570,Maison,283.0,33.0,2
2023,4,18,1,NAN,NAN,KERPENDU,22570,Maison,13130.0,51.0,1
2023,4,18,1,NAN,NAN,KERPENDU,22570,Maison,2150.0,51.0,1
2023,4,21,15,NAN,RUE,KER AVEL,22140,Maison,887.0,105.0,5
2023,4,20,18,NAN,RUE,DE GOUEDIC,22000,Appartement,0.0,59.0,3
2023,4,13,7,NAN,CITE,KERGUINEAU,22580,Maison,640.0,110.0,4
2023,4,6,5,NAN,RUE,DE LA RIVE,22260,Appartement,400.0,73.0,3
2023,4,6,5,NAN,RUE,DE LA RIVE,22260,Appartement,400.0,56.0,3
2023,4,21,15,NAN,RUE,DES GALERIES,22260,Maison,206.0,120.0,4
2023,4,11,5075,NAN,NAN,KERGUS,22170,Maison,620.0,216.0,8
2023,4,21,2,NAN,CITE,KERAUTER,22480,Maison,362.0,92.0,6
2023,4,13,3,NAN,RUE,JEAN BAPTISTE LAMARCK,22300,Appartement,0.0,41.0,2
2023,4,6,18,NAN,RUE,DU VIEUX CHATEAU,22130,Maison,694.0,130.0,4
2023,4,6,18,NAN,RUE,DU VIEUX CHATEAU,22130,Maison,500.0,130.0,4
2023,3,30,5104,NAN,NAN,LE BOURG,22290,Maison,344.0,112.0,7
2023,4,20,5227,NAN,NAN,CREC'H CATEL,22610,Maison,230.0,53.0,2
2023,4,14,9017,NAN,PL,DE TOURNEBRIDE,22500,Appartement,0.0,87.0,3
2023,4,6,5198,NAN,NAN,KERGROAS,22290,Maison,1066.0,79.0,5
2023,4,21,9014,NAN,RUE,DE SEBASTOPOL,22940,Maison,1059.0,157.0,7
2023,3,30,7,NAN,AV,DU GENERAL DE GAULLE,22300,Appartement,0.0,53.0,3
2023,4,18,84,NAN,BD,DE L ATLANTIQUE,22000,Maison,108.0,50.0,3
2023,3,30,1,NAN,CHE,DE PENQUER SERVEL,22300,Maison,380.0,47.0,1
2023,3,30,1,NAN,CHE,DE PENQUER SERVEL,22300,Maison,380.0,81.0,4
2023,4,7,2,NAN,NAN,ROUTE DE CORSEUL,22100,Maison,1212.0,73.0,3
2023,4,7,2,NAN,NAN,ROUTE DE CORSEUL,22100,Maison,776.0,73.0,3
2023,4,17,1,NAN,NAN,ROSQUIEL,22160,Maison,1245.0,100.0,4
2023,3,31,16,NAN,RUE,DU PONT COZ,22420,Maison,121.0,160.0,5
2023,4,20,37,NAN,NAN,LE PAS,22800,Maison,175.0,100.0,4
2023,4,18,36,NAN,RUE,DE MORLAIX,22310,Maison,595.0,81.0,3
2023,4,3,7,NAN,NAN,TREMEAC,22970,Maison,11620.0,150.0,4
2023,4,3,7,NAN,NAN,TREMEAC,22970,Maison,810.0,150.0,4
2023,3,31,19,NAN,NAN,LA MINOTAIS,22490,Maison,1715.0,300.0,7
2023,3,31,19,NAN,NAN,LA MINOTAIS,22490,Maison,500.0,300.0,7
2023,3,31,19,NAN,NAN,LA MINOTAIS,22490,Maison,1500.0,300.0,7
2023,4,7,29,NAN,AV,DE SAINT PIAT,22100,Maison,45.0,66.0,3
2023,3,21,1,NAN,NAN,PORS QUELENNEC,22320,Maison,955.0,135.0,6
2023,3,21,1,NAN,NAN,PORS QUELENNEC,22320,Maison,477.0,135.0,6
2023,3,21,1,NAN,NAN,PORS QUELENNEC,22320,Maison,928.0,135.0,6
2023,4,14,18,NAN,RUE,DU DOCTEUR ROUX,22000,Maison,573.0,61.0,4
2023,4,14,18,NAN,RUE,DU DOCTEUR ROUX,22000,Maison,241.0,61.0,4
2023,3,31,9029,NAN,NAN,LE ROUDOUR,22300,Maison,3386.0,82.0,4
2023,4,21,22,NAN,RUE,DU LEFF,22260,Maison,1433.0,125.0,4
2023,4,11,5,NAN,RUE,JEAN LOUIS MARTIN,22200,Maison,691.0,134.0,8
2023,4,11,5,NAN,RUE,JEAN LOUIS MARTIN,22200,Maison,500.0,134.0,8
2023,4,18,2,NAN,NAN,PRAT LEDAN,22450,Maison,7425.0,250.0,6
2023,4,18,15,NAN,RUE,DU CLOS ROUXEL,22100,Maison,687.0,115.0,5
2023,4,20,22,NAN,NAN,LE VAU GOURO,22150,Maison,1220.0,97.0,7
2023,4,4,6,NAN,IMP,DU PUITS,22100,Maison,117.0,120.0,3
2023,4,6,20,NAN,NAN,LA GRANDE VILLE TANO,22800,Maison,173.0,115.0,5
2023,4,17,11,NAN,RUE,DE DINAN,22100,Maison,527.0,99.0,5
2023,4,17,11,NAN,RUE,DE DINAN,22100,Maison,500.0,99.0,5
2023,4,11,4,NAN,RUE,DES PINS,22530,Maison,0.0,130.0,6
2023,4,4,2,B,RUE,PASTEUR,22600,Maison,181.0,82.0,3
2023,4,18,25,NAN,RUE,DU VIEUX BOURG,22100,Maison,260.0,144.0,5
2023,4,5,4,NAN,PL,DE L EGLISE,22110,Maison,128.0,96.0,3
2023,3,31,11,NAN,RTE,DE POULDU,22470,Maison,627.0,123.0,5
2023,4,25,11,NAN,RUE,DES CHARMES,22950,Maison,468.0,159.0,6
2023,4,12,6,NAN,RUE,DE LIEGE,22000,Appartement,0.0,63.0,3
2023,4,19,5095,NAN,NAN,COAT PIQUET,22480,Maison,43.0,54.0,2
2023,4,12,44,NAN,NAN,LA CROIX CORBIN,22490,Maison,348.0,82.0,4
2023,3,28,7,NAN,NAN,GUENARIC,22340,Maison,397.0,110.0,3
2023,4,14,5,NAN,NAN,LA CARMEDAIS,22230,Maison,1772.0,181.0,6
2023,4,14,5,NAN,NAN,LA CARMEDAIS,22230,Maison,1432.0,181.0,6
2023,3,31,17,NAN,CITE,DU DOC BELLEC,22110,Maison,715.0,13.0,1
2023,3,31,17,NAN,CITE,DU DOC BELLEC,22110,Maison,715.0,78.0,4
2023,3,30,14,NAN,RUE,DE RUNEUNOU,22200,Maison,536.0,61.0,4
2023,4,1,1,NAN,NAN,KERGUIVOAS,22160,Maison,2070.0,70.0,3
2023,3,31,4,NAN,RUE,KERBOURHIS,22160,Maison,197.0,60.0,2
2023,4,5,100,B,RUE,SAINT-MALO,22100,Maison,37.0,45.0,2
2023,3,31,4,NAN,RUE,DES MENHIRS,22390,Maison,113.0,175.0,3
2023,4,25,16,NAN,RUE,DU BELEM,22950,Maison,323.0,95.0,4
2023,4,25,12,NAN,RUE,SAINT-VINCENT DE PAUL,22000,Appartement,0.0,48.0,2
2023,4,1,14,NAN,RUE,DES SAPEURS POMPIERS,22200,Appartement,0.0,34.0,2
2023,4,1,14,NAN,RUE,DES SAPEURS POMPIERS,22200,Appartement,0.0,34.0,2
2023,4,4,17,NAN,RUE,DE KERIBOT,22200,Maison,684.0,74.0,4
2023,3,27,13,NAN,BD,CLEMENCEAU,22200,Appartement,0.0,68.0,4
2023,4,19,5005,NAN,NAN,LE BOURG,22980,Maison,854.0,72.0,2
2023,4,19,5005,NAN,NAN,LE BOURG,22980,Maison,428.0,72.0,2
2023,4,19,7,B,RTE,DES TRAOUIEROS,22730,Maison,942.0,80.0,4
2023,4,5,7,NAN,RUE,DES ECOLIERS,22480,Maison,62.0,45.0,3
2023,4,19,13,NAN,RUE,BEAUMANOIR,22100,Maison,780.0,165.0,7
2023,4,19,13,NAN,RUE,BEAUMANOIR,22100,Maison,127.0,165.0,7
2023,4,20,13,NAN,BD,ANDRE AUBERT,22100,Appartement,0.0,90.0,4
2023,4,4,42,NAN,RUE,DE SAINTE BARBE,22500,Maison,1047.0,96.0,4
2023,3,30,34,NAN,RUE,SADI CARNOT,22970,Maison,198.0,80.0,4
2023,3,31,66,NAN,RUE,NOTRE DAME,22000,Appartement,0.0,41.0,2
2023,4,12,1,NAN,NAN,LE FRETAY,22390,Maison,4180.0,35.0,1
2023,4,12,1,NAN,NAN,LE FRETAY,22390,Maison,8210.0,35.0,1
2023,4,12,1,NAN,NAN,LE FRETAY,22390,Maison,1080.0,35.0,1
2023,4,12,1,NAN,NAN,LE FRETAY,22390,Maison,540.0,35.0,1
2023,4,12,1,NAN,NAN,LE FRETAY,22390,Maison,800.0,35.0,1
2023,4,17,12,NAN,RUE,DE L HOPITAL,22630,Maison,830.0,123.0,7
2023,4,26,53,T,RUE,DU BOURGNEUF,22950,Maison,67.0,64.0,3
2023,4,26,52,NAN,RUE,CHARLES DE GANNES,22370,Appartement,0.0,38.0,2
2023,4,7,6,NAN,RES,DES BRUYERES,22100,Maison,357.0,78.0,4
2023,4,11,4,NAN,NAN,KERBOUREN BRAS,22200,Maison,814.0,118.0,4
2023,4,11,4,NAN,NAN,KERBOUREN BRAS,22200,Maison,459.0,118.0,4
2023,4,11,4,NAN,NAN,KERBOUREN BRAS,22200,Maison,1485.0,118.0,4
2023,4,11,4,NAN,NAN,KERBOUREN BRAS,22200,Maison,1051.0,118.0,4
2023,4,20,73,NAN,RUE,FOCH,22430,Appartement,0.0,31.0,1
2023,4,20,3,NAN,NAN,LE HOUSSA,22270,Maison,140.0,69.0,4
2023,4,24,4,NAN,RUE,DE L'ENCLOS,22460,Maison,1065.0,150.0,6
2023,4,25,117,NAN,RUE,PAUL LANGEVIN,22400,Maison,678.0,50.0,3
2023,4,21,7,NAN,RUE,KERBOURHIS,22160,Maison,134.0,29.0,1
2023,4,14,9000,NAN,RES,DU GRAND LARGE,22660,Maison,0.0,34.0,2
2023,3,31,46,NAN,AV,DE LA GRANDE HAYE,22100,Maison,710.0,180.0,5
2023,3,23,22,NAN,RUE,DU POULDU,22560,Appartement,0.0,64.0,3
2023,4,14,29,NAN,RUE,NATIONALE,22230,Maison,537.0,90.0,4
2023,4,25,5152,NAN,NAN,LA BOUHOURDAIS,22100,Maison,185.0,66.0,3
2023,4,25,9,NAN,NAN,LA GOUDAIS,22270,Maison,1740.0,210.0,8
2023,4,14,11,B,NAN,GAREN KERVOASDOUE,22700,Maison,451.0,68.0,2
2023,4,24,2,NAN,NAN,LA PORTE AUX MOINES,22320,Maison,226.0,102.0,4
2023,4,24,11,NAN,RUE,DE L ARGENTAIE,22120,Maison,140.0,72.0,3
2023,4,7,32,NAN,RUE,DES PETITS PRES,22590,Maison,827.0,60.0,3
2023,4,7,32,NAN,RUE,DES PETITS PRES,22590,Maison,500.0,60.0,3
2023,4,25,1,NAN,RUE,BALZAC,22000,Appartement,0.0,59.0,3
2023,4,25,,NAN,NAN,LA MI VOIE,22510,Maison,289.0,106.0,5
2023,4,25,,NAN,NAN,LA MI VOIE,22510,Maison,1000.0,106.0,5
2023,3,30,35,NAN,AV,DE LA DUCHESSE ANNE,22190,Appartement,0.0,57.0,2
2023,4,14,14,NAN,RUE,CORDIERE,22000,Appartement,0.0,24.0,2
2023,4,14,9,B,NAN,LE GRAND KERMIN,22200,Maison,1084.0,91.0,4
2023,4,26,49,NAN,NAN,LA PORTE CADET,22330,Maison,1000.0,89.0,4
2023,4,14,6,NAN,RUE,DE LA CROIX TUAL,22440,Maison,567.0,158.0,7
2023,4,14,6,NAN,RUE,DE LA CROIX TUAL,22440,Maison,2339.0,158.0,7
2023,4,14,6,NAN,RUE,DE LA CROIX TUAL,22440,Maison,1923.0,158.0,7
2023,4,14,6,NAN,RUE,DE LA CROIX TUAL,22440,Maison,1457.0,158.0,7
2023,4,25,27,NAN,NAN,RES DU PRE JOLI,22120,Maison,160.0,79.0,4
2023,4,21,2,NAN,RUE,MODIGLIANI,22120,Appartement,0.0,41.0,2
2023,4,27,5178,NAN,NAN,CARBLOU,22800,Maison,359.0,48.0,1
2023,4,27,5178,NAN,NAN,CARBLOU,22800,Maison,5381.0,48.0,1
2023,4,14,5086,NAN,NAN,CRECH MINGANT,22140,Maison,750.0,60.0,3
2023,4,14,5086,NAN,NAN,CRECH MINGANT,22140,Maison,746.0,60.0,3
2023,4,24,1,NAN,RUE,JULIEN QUINTIN,22120,Maison,585.0,135.0,5
2023,4,24,1,NAN,RUE,JULIEN QUINTIN,22120,Maison,543.0,135.0,5
2023,4,11,5857,NAN,NAN,CRECH EWANO,22560,Maison,288.0,63.0,2
2023,4,21,9,NAN,RUE,DES AJONCS D OR,22430,Maison,726.0,86.0,5
2023,4,21,9,NAN,RUE,DES AJONCS D OR,22430,Maison,500.0,86.0,5
2023,3,31,5653,NAN,NAN,LE TERTRE FIEF,22120,Maison,0.0,45.0,2
2023,4,20,8,NAN,NAN,LES BAS CHAMPS,22240,Maison,0.0,132.0,6
2023,4,6,8,NAN,NAN,KERBITERRIEN,22110,Maison,0.0,90.0,2
2023,4,20,6,NAN,RUE,PRAT ZALL,22480,Maison,401.0,75.0,4
2023,4,26,29,NAN,RUE,DU LAUNAY,22710,Maison,157.0,72.0,3
2023,4,25,1,NAN,RUE,DU LAC MAROUE,22400,Maison,675.0,119.0,4
2023,4,15,7,B,NAN,COLMAIN,22530,Maison,737.0,162.0,5
2023,4,18,47,NAN,NAN,KERIVOALLAN,22570,Maison,565.0,120.0,5
2023,4,24,19,NAN,NAN,HAMEAU DU CORREC,22500,Maison,520.0,128.0,4
2023,4,6,1,NAN,NAN,KEROULLAIRE,22340,Maison,304.0,98.0,4
2023,4,27,5310,NAN,NAN,KERDONAN BIHAN,22780,Maison,500.0,92.0,2
2023,4,27,5310,NAN,NAN,KERDONAN BIHAN,22780,Maison,512.0,92.0,2
2023,3,29,4,NAN,RUE,EDOUARD BRANLY,22000,Maison,208.0,52.0,3
2023,4,24,5955,NAN,NAN,PONT DE CIEUX,22690,Maison,325.0,80.0,4
2023,4,24,5955,NAN,NAN,PONT DE CIEUX,22690,Appartement,325.0,50.0,2
2023,4,25,26,NAN,AV,DE GUERLAND,22500,Maison,582.0,130.0,5
2023,4,20,11,NAN,RUE,DU COTEAU,22370,Maison,380.0,330.0,12
2023,4,18,35,NAN,NAN,KEREGAL,22580,Appartement,0.0,41.0,2
2023,4,20,11,NAN,RUE,WALDECK ROUSSEAU,22100,Maison,340.0,125.0,5
2023,4,7,8,NAN,IMP,DU BOIS LE PONCIN,22560,Appartement,0.0,53.0,2
2023,4,21,8,B,RUE,VICTOR ROBERT,22120,Maison,638.0,130.0,6
2023,4,5,11,NAN,RUE,DU SERGENT LE MEE,22000,Appartement,0.0,61.0,2
2023,4,25,12,NAN,RUE,MARIE MADELEINE QUERANGAL,22370,Maison,557.0,84.0,3
2023,4,19,4,NAN,NAN,CLOS BOUDET,22400,Maison,1000.0,56.0,3
2023,4,19,4,NAN,NAN,CLOS BOUDET,22400,Maison,1000.0,142.0,5
2023,4,19,4,NAN,NAN,CLOS BOUDET,22400,Maison,2092.0,56.0,3
2023,4,19,4,NAN,NAN,CLOS BOUDET,22400,Maison,2092.0,142.0,5
2023,4,19,16,NAN,LOT,DES LAURIERS,22250,Maison,620.0,82.0,4
2023,4,25,50,NAN,BD,CLEMENCEAU,22700,Maison,302.0,66.0,4
2023,4,14,5395,NAN,NAN,KERVENGANT,22220,Maison,2481.0,152.0,5
2023,4,15,1,NAN,RUE,DE KERPALUD,22500,Maison,411.0,126.0,3
2023,4,20,5027,NAN,NAN,PORS GUILLO,22320,Maison,7100.0,80.0,2
2023,4,20,5027,NAN,NAN,PORS GUILLO,22320,Maison,900.0,80.0,2
2023,4,4,3,NAN,RTE,DE LA CHAPELLE ST MAURICE,22400,Maison,1431.0,116.0,5
2023,4,21,7,NAN,NAN,GUILIBOEUF,22580,Maison,600.0,137.0,2
2023,4,21,7,NAN,NAN,GUILIBOEUF,22580,Maison,2691.0,15.0,1
2023,4,21,7,NAN,NAN,GUILIBOEUF,22580,Maison,2691.0,137.0,2
2023,4,21,7,NAN,NAN,GUILIBOEUF,22580,Maison,600.0,15.0,1
2023,4,12,4,NAN,NAN,KERMAREC,22340,Maison,1000.0,73.0,3
2023,4,17,13,NAN,RTE,D'AVAUGOUR,22720,Maison,730.0,97.0,4
2023,4,14,4,NAN,PL,DE L'EGLISE,22460,Maison,183.0,130.0,7
2023,4,21,21,NAN,BD,DU MARECHAL FOCH,22410,Appartement,0.0,30.0,2
2023,3,30,15,NAN,RUE,DE LA VILLE ERNON,22190,Maison,773.0,60.0,3
2023,3,29,2,B,RUE,DE GOUEDIC,22000,Appartement,329.0,70.0,2
2023,3,29,2,B,RUE,DE GOUEDIC,22000,Appartement,329.0,70.0,3
2023,3,29,15,NAN,RUE,DE LA HALTE,22440,Maison,518.0,80.0,4
2023,3,30,74,NAN,RUE,DE GOUEDIC,22000,Appartement,0.0,60.0,2
2023,3,29,28,NAN,RUE,DES TROIS FRERES LE GOFF,22000,Appartement,0.0,33.0,1
2023,4,11,2,NAN,IMP,DU THABOR,22320,Maison,719.0,108.0,5
2023,4,14,4,NAN,RUE,DU GYMNASE,22190,Maison,918.0,233.0,6
2023,4,14,4,NAN,RUE,DU GYMNASE,22190,Maison,500.0,233.0,6
2023,4,11,6,NAN,RUE,DE MAEL CARHAIX,22340,Maison,893.0,88.0,4
2023,4,11,6,NAN,RUE,DE MAEL CARHAIX,22340,Maison,110.0,88.0,4
2023,3,30,3,NAN,NAN,CARMOUET,22270,Maison,216.0,121.0,4
2023,4,14,3,NAN,PL,HENRI CHARLES DU CAMBOUT,22210,Maison,625.0,100.0,3
2023,4,24,4,NAN,CITE,SANTEZ KATELL,22340,Maison,468.0,84.0,3
2023,4,25,6,NAN,PL,SAINT-MICHEL,22000,Maison,102.0,110.0,6
2023,3,31,5,NAN,RUE,BALZAC,22000,Appartement,0.0,70.0,4
2023,4,3,19,NAN,RUE,DU GENERAL DE GAULLE,22200,Appartement,0.0,28.0,1
2023,3,31,16,NAN,RUE,PAUL BERT,22000,Appartement,0.0,42.0,2
2023,3,31,25,NAN,RUE,JEAN RIOCHE,22000,Maison,141.0,63.0,4
2023,4,27,4,NAN,RUE,DU COMBAT DES TRENTE,22000,Appartement,0.0,74.0,3
2023,4,27,2,NAN,RUE,DES PRES JOSSE,22190,Appartement,0.0,47.0,2
2023,3,31,6,NAN,BD,CLEMENCEAU,22000,Appartement,0.0,80.0,3
2023,4,20,5602,F,NAN,LE GAS,22240,Maison,147.0,73.0,3
2023,4,14,26,NAN,NAN,CASSEDOS,22440,Maison,726.0,147.0,6
2023,4,14,26,NAN,NAN,CASSEDOS,22440,Maison,4800.0,147.0,6
2023,4,11,5152,NAN,NAN,RUDUNOS,22160,Maison,2443.0,84.0,2
